method,features,lags,mas,f1,precision,recall,cm
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_8_value', 'ma_5_value', 'ma_10_value']","('lag_6_value', 'lag_8_value')","('ma_5_value', 'ma_10_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_8_value', 'ma_5_value', 'ma_10_value']","('lag_6_value', 'lag_8_value')","('ma_5_value', 'ma_10_value')",0.01282051282051282,0.0070921985815602835,0.06666666666666667,"[[1112  140]
 [  14    1]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_8_value', 'ma_5_value', 'ma_10_value']","('lag_6_value', 'lag_8_value')","('ma_5_value', 'ma_10_value')",0.05063291139240506,0.03125,0.13333333333333333,"[[1190   62]
 [  13    2]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_8_value', 'ma_6_value', 'ma_7_value']","('lag_6_value', 'lag_8_value')","('ma_6_value', 'ma_7_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_8_value', 'ma_6_value', 'ma_7_value']","('lag_6_value', 'lag_8_value')","('ma_6_value', 'ma_7_value')",0.012738853503184714,0.007042253521126761,0.06666666666666667,"[[1111  141]
 [  14    1]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_8_value', 'ma_6_value', 'ma_7_value']","('lag_6_value', 'lag_8_value')","('ma_6_value', 'ma_7_value')",0.05063291139240506,0.03125,0.13333333333333333,"[[1190   62]
 [  13    2]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_8_value', 'ma_6_value', 'ma_8_value']","('lag_6_value', 'lag_8_value')","('ma_6_value', 'ma_8_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_8_value', 'ma_6_value', 'ma_8_value']","('lag_6_value', 'lag_8_value')","('ma_6_value', 'ma_8_value')",0.011494252873563218,0.006289308176100629,0.06666666666666667,"[[1094  158]
 [  14    1]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_8_value', 'ma_6_value', 'ma_8_value']","('lag_6_value', 'lag_8_value')","('ma_6_value', 'ma_8_value')",0.05063291139240506,0.03125,0.13333333333333333,"[[1190   62]
 [  13    2]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_8_value', 'ma_6_value', 'ma_9_value']","('lag_6_value', 'lag_8_value')","('ma_6_value', 'ma_9_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_8_value', 'ma_6_value', 'ma_9_value']","('lag_6_value', 'lag_8_value')","('ma_6_value', 'ma_9_value')",0.025157232704402517,0.013888888888888888,0.13333333333333333,"[[1110  142]
 [  13    2]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_8_value', 'ma_6_value', 'ma_9_value']","('lag_6_value', 'lag_8_value')","('ma_6_value', 'ma_9_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_8_value', 'ma_6_value', 'ma_10_value']","('lag_6_value', 'lag_8_value')","('ma_6_value', 'ma_10_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_8_value', 'ma_6_value', 'ma_10_value']","('lag_6_value', 'lag_8_value')","('ma_6_value', 'ma_10_value')",0.0125,0.006896551724137931,0.06666666666666667,"[[1108  144]
 [  14    1]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_8_value', 'ma_6_value', 'ma_10_value']","('lag_6_value', 'lag_8_value')","('ma_6_value', 'ma_10_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_8_value', 'ma_7_value', 'ma_8_value']","('lag_6_value', 'lag_8_value')","('ma_7_value', 'ma_8_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_8_value', 'ma_7_value', 'ma_8_value']","('lag_6_value', 'lag_8_value')","('ma_7_value', 'ma_8_value')",0.012345679012345678,0.006802721088435374,0.06666666666666667,"[[1106  146]
 [  14    1]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_8_value', 'ma_7_value', 'ma_8_value']","('lag_6_value', 'lag_8_value')","('ma_7_value', 'ma_8_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_8_value', 'ma_7_value', 'ma_9_value']","('lag_6_value', 'lag_8_value')","('ma_7_value', 'ma_9_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_8_value', 'ma_7_value', 'ma_9_value']","('lag_6_value', 'lag_8_value')","('ma_7_value', 'ma_9_value')",0.02531645569620253,0.013986013986013986,0.13333333333333333,"[[1111  141]
 [  13    2]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_8_value', 'ma_7_value', 'ma_9_value']","('lag_6_value', 'lag_8_value')","('ma_7_value', 'ma_9_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_8_value', 'ma_7_value', 'ma_10_value']","('lag_6_value', 'lag_8_value')","('ma_7_value', 'ma_10_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_8_value', 'ma_7_value', 'ma_10_value']","('lag_6_value', 'lag_8_value')","('ma_7_value', 'ma_10_value')",0.023529411764705882,0.012903225806451613,0.13333333333333333,"[[1099  153]
 [  13    2]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_8_value', 'ma_7_value', 'ma_10_value']","('lag_6_value', 'lag_8_value')","('ma_7_value', 'ma_10_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_8_value', 'ma_8_value', 'ma_9_value']","('lag_6_value', 'lag_8_value')","('ma_8_value', 'ma_9_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_8_value', 'ma_8_value', 'ma_9_value']","('lag_6_value', 'lag_8_value')","('ma_8_value', 'ma_9_value')",0.022598870056497175,0.012345679012345678,0.13333333333333333,"[[1092  160]
 [  13    2]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_8_value', 'ma_8_value', 'ma_9_value']","('lag_6_value', 'lag_8_value')","('ma_8_value', 'ma_9_value')",0.0,0.0,0.0,"[[1188   64]
 [  15    0]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_8_value', 'ma_8_value', 'ma_10_value']","('lag_6_value', 'lag_8_value')","('ma_8_value', 'ma_10_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_8_value', 'ma_8_value', 'ma_10_value']","('lag_6_value', 'lag_8_value')","('ma_8_value', 'ma_10_value')",0.03592814371257485,0.019736842105263157,0.2,"[[1103  149]
 [  12    3]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_8_value', 'ma_8_value', 'ma_10_value']","('lag_6_value', 'lag_8_value')","('ma_8_value', 'ma_10_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_8_value', 'ma_9_value', 'ma_10_value']","('lag_6_value', 'lag_8_value')","('ma_9_value', 'ma_10_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_8_value', 'ma_9_value', 'ma_10_value']","('lag_6_value', 'lag_8_value')","('ma_9_value', 'ma_10_value')",0.012195121951219513,0.006711409395973154,0.06666666666666667,"[[1104  148]
 [  14    1]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_8_value', 'ma_9_value', 'ma_10_value']","('lag_6_value', 'lag_8_value')","('ma_9_value', 'ma_10_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_2_value', 'ma_3_value']","('lag_6_value', 'lag_9_value')","('ma_2_value', 'ma_3_value')",0.06666666666666667,0.06666666666666667,0.06666666666666667,"[[1238   14]
 [  14    1]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_2_value', 'ma_3_value']","('lag_6_value', 'lag_9_value')","('ma_2_value', 'ma_3_value')",0.023121387283236993,0.012658227848101266,0.13333333333333333,"[[1096  156]
 [  13    2]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_2_value', 'ma_3_value']","('lag_6_value', 'lag_9_value')","('ma_2_value', 'ma_3_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_2_value', 'ma_4_value']","('lag_6_value', 'lag_9_value')","('ma_2_value', 'ma_4_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_2_value', 'ma_4_value']","('lag_6_value', 'lag_9_value')","('ma_2_value', 'ma_4_value')",0.0,0.0,0.0,"[[1098  154]
 [  15    0]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_2_value', 'ma_4_value']","('lag_6_value', 'lag_9_value')","('ma_2_value', 'ma_4_value')",0.05063291139240506,0.03125,0.13333333333333333,"[[1190   62]
 [  13    2]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_2_value', 'ma_5_value']","('lag_6_value', 'lag_9_value')","('ma_2_value', 'ma_5_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_2_value', 'ma_5_value']","('lag_6_value', 'lag_9_value')","('ma_2_value', 'ma_5_value')",0.012121212121212121,0.006666666666666667,0.06666666666666667,"[[1103  149]
 [  14    1]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_2_value', 'ma_5_value']","('lag_6_value', 'lag_9_value')","('ma_2_value', 'ma_5_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_2_value', 'ma_6_value']","('lag_6_value', 'lag_9_value')","('ma_2_value', 'ma_6_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_2_value', 'ma_6_value']","('lag_6_value', 'lag_9_value')","('ma_2_value', 'ma_6_value')",0.03550295857988166,0.01948051948051948,0.2,"[[1101  151]
 [  12    3]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_2_value', 'ma_6_value']","('lag_6_value', 'lag_9_value')","('ma_2_value', 'ma_6_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_2_value', 'ma_7_value']","('lag_6_value', 'lag_9_value')","('ma_2_value', 'ma_7_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_2_value', 'ma_7_value']","('lag_6_value', 'lag_9_value')","('ma_2_value', 'ma_7_value')",0.011363636363636364,0.006211180124223602,0.06666666666666667,"[[1092  160]
 [  14    1]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_2_value', 'ma_7_value']","('lag_6_value', 'lag_9_value')","('ma_2_value', 'ma_7_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_2_value', 'ma_8_value']","('lag_6_value', 'lag_9_value')","('ma_2_value', 'ma_8_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_2_value', 'ma_8_value']","('lag_6_value', 'lag_9_value')","('ma_2_value', 'ma_8_value')",0.024539877300613498,0.013513513513513514,0.13333333333333333,"[[1106  146]
 [  13    2]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_2_value', 'ma_8_value']","('lag_6_value', 'lag_9_value')","('ma_2_value', 'ma_8_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_2_value', 'ma_9_value']","('lag_6_value', 'lag_9_value')","('ma_2_value', 'ma_9_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_2_value', 'ma_9_value']","('lag_6_value', 'lag_9_value')","('ma_2_value', 'ma_9_value')",0.0125,0.006896551724137931,0.06666666666666667,"[[1108  144]
 [  14    1]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_2_value', 'ma_9_value']","('lag_6_value', 'lag_9_value')","('ma_2_value', 'ma_9_value')",0.05063291139240506,0.03125,0.13333333333333333,"[[1190   62]
 [  13    2]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_2_value', 'ma_10_value']","('lag_6_value', 'lag_9_value')","('ma_2_value', 'ma_10_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_2_value', 'ma_10_value']","('lag_6_value', 'lag_9_value')","('ma_2_value', 'ma_10_value')",0.023952095808383235,0.013157894736842105,0.13333333333333333,"[[1102  150]
 [  13    2]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_2_value', 'ma_10_value']","('lag_6_value', 'lag_9_value')","('ma_2_value', 'ma_10_value')",0.05063291139240506,0.03125,0.13333333333333333,"[[1190   62]
 [  13    2]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_3_value', 'ma_4_value']","('lag_6_value', 'lag_9_value')","('ma_3_value', 'ma_4_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_3_value', 'ma_4_value']","('lag_6_value', 'lag_9_value')","('ma_3_value', 'ma_4_value')",0.023668639053254437,0.012987012987012988,0.13333333333333333,"[[1100  152]
 [  13    2]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_3_value', 'ma_4_value']","('lag_6_value', 'lag_9_value')","('ma_3_value', 'ma_4_value')",0.05063291139240506,0.03125,0.13333333333333333,"[[1190   62]
 [  13    2]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_3_value', 'ma_5_value']","('lag_6_value', 'lag_9_value')","('ma_3_value', 'ma_5_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_3_value', 'ma_5_value']","('lag_6_value', 'lag_9_value')","('ma_3_value', 'ma_5_value')",0.012048192771084338,0.006622516556291391,0.06666666666666667,"[[1102  150]
 [  14    1]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_3_value', 'ma_5_value']","('lag_6_value', 'lag_9_value')","('ma_3_value', 'ma_5_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_3_value', 'ma_6_value']","('lag_6_value', 'lag_9_value')","('ma_3_value', 'ma_6_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_3_value', 'ma_6_value']","('lag_6_value', 'lag_9_value')","('ma_3_value', 'ma_6_value')",0.012121212121212121,0.006666666666666667,0.06666666666666667,"[[1103  149]
 [  14    1]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_3_value', 'ma_6_value']","('lag_6_value', 'lag_9_value')","('ma_3_value', 'ma_6_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_3_value', 'ma_7_value']","('lag_6_value', 'lag_9_value')","('ma_3_value', 'ma_7_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_3_value', 'ma_7_value']","('lag_6_value', 'lag_9_value')","('ma_3_value', 'ma_7_value')",0.03680981595092025,0.02027027027027027,0.2,"[[1107  145]
 [  12    3]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_3_value', 'ma_7_value']","('lag_6_value', 'lag_9_value')","('ma_3_value', 'ma_7_value')",0.0,0.0,0.0,"[[1188   64]
 [  15    0]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_3_value', 'ma_8_value']","('lag_6_value', 'lag_9_value')","('ma_3_value', 'ma_8_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_3_value', 'ma_8_value']","('lag_6_value', 'lag_9_value')","('ma_3_value', 'ma_8_value')",0.03571428571428571,0.0196078431372549,0.2,"[[1102  150]
 [  12    3]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_3_value', 'ma_8_value']","('lag_6_value', 'lag_9_value')","('ma_3_value', 'ma_8_value')",0.02531645569620253,0.015625,0.06666666666666667,"[[1189   63]
 [  14    1]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_3_value', 'ma_9_value']","('lag_6_value', 'lag_9_value')","('ma_3_value', 'ma_9_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_3_value', 'ma_9_value']","('lag_6_value', 'lag_9_value')","('ma_3_value', 'ma_9_value')",0.011834319526627219,0.006493506493506494,0.06666666666666667,"[[1099  153]
 [  14    1]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_3_value', 'ma_9_value']","('lag_6_value', 'lag_9_value')","('ma_3_value', 'ma_9_value')",0.05063291139240506,0.03125,0.13333333333333333,"[[1190   62]
 [  13    2]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_3_value', 'ma_10_value']","('lag_6_value', 'lag_9_value')","('ma_3_value', 'ma_10_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_3_value', 'ma_10_value']","('lag_6_value', 'lag_9_value')","('ma_3_value', 'ma_10_value')",0.02531645569620253,0.013986013986013986,0.13333333333333333,"[[1111  141]
 [  13    2]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_3_value', 'ma_10_value']","('lag_6_value', 'lag_9_value')","('ma_3_value', 'ma_10_value')",0.05063291139240506,0.03125,0.13333333333333333,"[[1190   62]
 [  13    2]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_4_value', 'ma_5_value']","('lag_6_value', 'lag_9_value')","('ma_4_value', 'ma_5_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
OneClassSVM,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_4_value', 'ma_5_value']","('lag_6_value', 'lag_9_value')","('ma_4_value', 'ma_5_value')",0.023809523809523808,0.013071895424836602,0.13333333333333333,"[[1101  151]
 [  13    2]]"
Autoencoder,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_4_value', 'ma_5_value']","('lag_6_value', 'lag_9_value')","('ma_4_value', 'ma_5_value')",0.05063291139240506,0.03125,0.13333333333333333,"[[1190   62]
 [  13    2]]"
IsolationForest,"['day', 'month', 'day_of_week', 'quarter', 'lag_6_value', 'lag_9_value', 'ma_4_value', 'ma_6_value']","('lag_6_value', 'lag_9_value')","('ma_4_value', 'ma_6_value')",0.0,0.0,0.0,"[[1237   15]
 [  15    0]]"
